MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
3,9,4,6,8,2,8,10,4,3,7,4,5,5,9,9,7,4,7,9,0.3003042733859026
5,3,3,2,1,2,5,3,3,5,8,5,6,4,6,9,7,4,6,7,0.11662530013409549
4,3,4,5,5,3,6,2,7,6,8,3,5,2,6,5,5,5,6,2,0.3322727761213226
8,6,5,2,8,3,5,2,5,6,8,5,5,6,5,6,5,6,9,6,0.16396101343959102
2,4,4,4,3,1,5,10,5,3,5,8,7,5,3,3,6,3,3,4,0.2890581276531843
5,6,7,3,4,5,4,3,6,5,4,5,4,11,5,6,6,12,9,8,0.14621271541021122
4,4,4,3,4,4,2,6,4,4,6,6,1,5,3,5,6,3,5,4,0.1869516847792375
4,6,3,7,4,4,6,2,11,3,5,3,3,2,5,5,2,10,5,10,0.32260070662036133
5,10,3,6,5,6,6,9,1,4,8,6,2,5,4,7,8,5,3,9,0.3511597403996306
3,6,8,4,2,1,6,8,6,2,6,4,4,4,5,4,6,6,3,8,0.15326344869404646
6,4,7,4,5,5,4,6,4,3,8,10,6,7,7,5,6,4,1,5,0.16866096113889323
8,5,2,6,5,5,6,5,4,9,4,1,7,8,3,7,7,5,3,5,0.3879921977522931
5,3,3,6,6,9,5,9,4,2,7,7,4,5,7,2,4,9,3,1,0.31113714990336694
3,6,4,5,6,2,6,8,8,2,6,7,4,4,6,4,5,5,6,6,0.2993689577494293
7,5,3,7,6,5,7,8,7,6,3,2,3,0,6,3,5,9,4,8,0.4459480146704906
4,5,8,6,8,8,9,8,5,4,6,6,6,5,5,6,4,7,5,5,0.20020385867206458
3,4,4,6,4,1,2,6,10,5,4,3,6,6,4,6,10,4,7,5,0.3620660044786018
4,3,7,4,2,8,6,2,5,7,11,1,6,5,3,9,4,8,5,6,0.30644648639733296
3,5,7,7,2,6,3,1,2,6,2,5,4,2,6,3,0,2,7,1,0.24741135102404976
5,4,1,7,5,3,5,10,2,2,2,5,5,3,2,9,2,5,7,4,0.5040431069687314
6,5,1,8,5,3,6,9,7,6,12,8,5,2,0,1,5,5,3,6,0.47121095322460055
5,6,5,2,6,7,4,4,7,11,3,4,6,5,3,3,3,4,0,5,0.20077851252946982
5,5,2,3,2,4,4,3,7,3,3,3,7,4,3,7,5,3,4,4,0.36165134038122804
3,11,7,10,3,1,2,6,6,7,5,4,5,5,5,7,5,6,4,4,0.36036285456517714
3,4,8,4,2,3,5,4,9,7,5,4,6,5,4,7,2,0,4,5,0.23388533815335447
5,6,11,7,8,3,3,7,4,5,6,4,5,5,6,4,5,6,4,2,0.2661493473280609
5,1,6,6,4,2,3,6,6,7,4,5,3,6,5,2,6,4,4,5,0.1972246526572279
4,2,7,5,7,4,5,6,3,4,3,3,6,6,3,5,4,6,5,5,0.23954026420676036
5,7,7,5,3,4,4,4,1,6,8,9,4,2,0,1,6,7,4,4,0.22809492400927497
9,7,5,8,3,2,6,7,9,8,6,5,8,5,9,6,7,7,2,2,0.4433068567756552
2,6,11,8,4,5,6,1,5,0,3,1,5,8,4,3,4,4,2,6,0.2125360205558205
2,2,3,5,6,6,6,2,8,8,5,10,11,9,4,6,5,9,2,3,0.2904064311581267
4,4,2,3,3,4,3,7,2,5,6,2,4,4,6,3,3,2,7,6,0.2935164683420616
7,4,6,2,4,6,0,12,4,5,2,5,4,8,7,3,7,10,3,10,0.12831553458437067
6,5,4,2,7,4,4,4,4,3,2,7,6,2,7,5,4,3,6,5,0.24797775080902368
5,3,2,5,7,3,6,2,7,4,5,2,3,7,4,5,2,9,3,8,0.29632054284391296
5,4,7,5,2,4,5,5,4,5,5,6,5,5,4,6,4,4,8,4,0.1861361522220637
6,4,8,2,5,6,3,2,4,5,5,2,7,3,3,9,8,7,1,4,0.22197067120522557
3,6,4,6,3,5,5,5,7,1,3,4,3,4,8,1,5,7,3,7,0.31256419651943007
3,3,5,6,4,5,5,2,5,5,3,7,3,4,3,5,3,5,1,8,0.22545880671502244
6,7,1,7,5,7,6,5,5,5,4,3,5,5,5,5,5,3,8,9,0.546163703887619
3,10,5,5,4,6,3,8,5,7,4,9,1,5,9,6,2,4,7,6,0.23087736681552284
5,8,5,4,4,3,5,4,3,5,11,7,8,3,9,5,10,5,4,8,0.14035033256204832
7,7,6,7,3,4,7,6,4,9,6,6,5,2,6,4,4,2,9,2,0.30025145239794276
2,7,3,3,4,3,13,8,6,3,5,3,7,3,6,3,7,7,3,4,0.21769486550628256
3,2,5,4,6,9,5,5,4,2,9,3,2,2,8,5,7,4,4,3,0.19641230765936313
2,5,5,2,5,5,3,8,7,3,2,4,6,0,3,6,7,5,1,3,0.16897816515501968
5,5,7,1,2,5,3,3,5,4,2,4,5,2,7,10,9,9,3,3,0.12919536376419144
6,3,7,8,5,1,9,3,3,8,2,7,2,8,2,1,7,4,3,4,0.17971185677871182
3,3,6,4,3,1,6,6,3,8,5,4,8,6,4,5,1,6,2,6,0.2076417890059059
6,6,9,6,2,5,1,12,6,4,8,2,7,6,5,4,3,7,5,3,0.19259823538416226
1,3,5,10,9,3,5,3,6,3,5,4,7,4,4,1,5,5,3,5,0.44700107934942646
9,4,7,4,8,3,3,3,11,3,7,5,5,2,6,4,3,3,6,9,0.21167741344848873
4,3,7,7,7,7,6,5,6,4,9,4,7,7,2,5,3,1,7,9,0.28602807963621324
7,9,8,8,2,3,3,3,5,3,4,2,2,7,3,6,8,6,6,4,0.28615274179217526
6,3,6,7,1,6,4,3,2,3,2,8,6,2,3,4,3,4,10,6,0.23710339545180237
1,6,5,3,7,4,1,7,8,4,6,6,3,4,5,3,4,5,2,3,0.2514032215840614
2,6,2,3,3,4,5,2,8,5,1,3,5,4,7,10,7,3,2,5,0.3109461377758693
5,11,6,7,3,8,4,9,4,3,9,4,7,4,7,4,7,3,7,9,0.31714269781087634
7,7,7,3,1,3,4,7,6,8,8,6,3,4,3,5,8,3,4,6,0.14880904854977225
6,5,6,2,6,5,3,4,7,5,5,2,9,7,5,3,7,10,5,3,0.20018286745404598
5,6,5,6,6,3,6,5,2,7,2,5,3,4,3,4,6,3,2,2,0.30072436284262416
6,7,6,5,8,4,3,4,6,3,4,4,7,2,5,4,8,2,1,2,0.2673744489527487
5,7,4,0,17,7,9,5,10,4,1,2,1,3,5,6,4,9,4,5,0.22476635177615806
7,4,5,2,3,6,7,7,7,3,8,4,3,6,3,3,6,4,6,4,0.2189911793690134
7,3,3,4,6,7,3,3,7,3,4,5,6,5,6,6,6,4,6,10,0.26637265504927
4,8,4,3,3,2,5,11,1,1,3,5,5,4,4,6,6,5,2,5,0.22925784661519055
5,3,8,7,4,2,8,7,6,4,7,8,7,3,6,0,2,6,3,7,0.19771373699882264
2,5,5,5,5,4,8,4,2,0,8,6,6,9,8,6,4,6,3,6,0.2736945196830571
2,8,6,4,4,9,8,8,5,5,0,6,6,8,6,6,5,5,4,5,0.15087571080135567
6,6,4,4,5,8,8,5,9,4,5,7,8,6,4,1,5,4,6,7,0.2789944755172844
7,4,4,3,5,3,4,7,5,4,7,5,7,5,5,3,1,4,7,5,0.24001699177895425
5,7,5,5,2,6,9,5,6,6,6,1,9,6,5,4,3,8,5,5,0.3390992261915612
7,5,8,4,7,5,4,5,5,3,6,7,5,7,7,5,2,3,3,3,0.16802599354779918
1,5,7,4,3,7,7,2,4,6,7,3,8,6,3,3,3,5,1,4,0.23378054391152173
2,7,4,3,6,4,8,7,5,5,4,8,5,4,3,4,4,4,4,3,0.20861339567266624
4,3,5,3,5,5,7,3,4,3,4,12,7,3,3,5,6,5,4,5,0.10900393516065315
5,2,7,7,6,8,6,9,7,8,2,4,8,8,4,8,2,8,5,7,0.34537991723727685
8,3,5,7,1,8,5,3,1,2,3,4,4,4,5,1,4,4,4,8,0.3656873854548333
11,8,2,6,7,1,4,9,3,10,7,2,5,8,6,6,4,4,6,3,0.6367984595390814
5,8,10,2,5,6,3,8,3,3,5,4,4,7,2,12,3,4,6,7,0.15498297681117623
6,5,4,2,6,4,5,5,7,4,7,5,7,2,7,8,3,7,5,5,0.18640993692172975
3,8,9,5,4,5,7,4,6,6,7,3,4,7,5,6,5,3,4,5,0.1385031298343782
2,1,2,9,1,6,5,3,6,5,6,5,6,5,5,9,4,6,4,6,0.4636530447649337
8,4,6,3,3,5,4,3,4,4,5,10,6,6,6,8,5,5,6,6,0.12627610430397068
3,7,9,8,5,4,3,4,8,7,8,5,8,3,2,4,8,8,3,4,0.26445544941430976
6,8,8,3,7,7,3,5,3,5,6,7,4,3,2,7,5,6,3,8,0.21026969891109631
3,3,5,6,4,8,6,7,8,7,6,7,4,8,5,4,6,7,2,5,0.266056118826028
5,4,6,3,4,5,6,8,4,4,6,7,3,3,5,3,4,5,6,8,0.13158226919754248
4,2,5,6,3,3,4,5,5,7,6,4,4,5,4,3,7,3,4,6,0.3302593122035566
3,4,2,6,6,6,6,4,6,5,3,7,7,9,2,2,4,4,5,5,0.28419096119891274
6,3,4,3,4,2,6,4,4,11,4,8,4,4,6,3,5,4,6,7,0.1952235248810283
4,4,8,5,7,3,6,5,3,3,7,4,3,3,4,8,5,3,4,4,0.23335342932786385
7,1,2,1,6,7,4,4,3,1,6,6,9,8,8,9,1,1,2,4,0.2600301690782776
6,5,6,6,10,4,5,8,6,6,4,5,8,4,10,1,3,11,3,9,0.23725112102421475
2,3,5,5,3,6,6,10,3,5,4,4,9,3,2,4,3,1,2,4,0.32120276873636155
9,5,7,4,2,3,9,3,3,1,6,4,4,4,6,4,6,4,8,9,0.25964145967667235
3,3,2,5,3,6,6,6,7,5,7,5,6,6,5,3,4,4,3,5,0.33039735585474594
5,4,2,4,3,4,4,1,11,5,5,6,3,4,3,7,9,5,6,9,0.3194634641943319
5,9,4,6,6,5,4,2,1,7,3,6,4,5,7,5,3,5,4,4,0.3092424240346182
8,5,4,1,5,3,5,4,6,4,4,6,8,3,5,2,7,7,7,4,0.30473433882003836
4,8,2,2,5,2,3,3,3,3,4,7,6,7,4,3,3,4,9,5,0.28224507060561443
12,2,8,10,6,7,4,7,2,3,4,3,2,6,5,3,4,3,3,6,0.6434815795802769
5,3,3,4,10,5,5,6,3,6,3,4,6,7,5,3,5,4,5,5,0.34049736818594345
5,7,5,6,8,5,6,2,7,7,6,4,1,3,2,7,4,9,6,6,0.2963718775488616
7,5,9,5,2,5,4,4,6,5,12,5,6,1,9,8,6,2,4,6,0.16464169669110867
6,7,6,5,10,4,5,4,6,1,6,10,4,5,3,6,4,5,4,6,0.2276663728419811
6,5,8,4,8,7,8,3,6,5,6,3,4,4,2,3,6,2,7,7,0.18968072089211077
5,5,4,5,6,1,3,5,2,8,5,2,3,4,6,5,9,3,1,4,0.21500848548452295
9,3,3,5,5,4,5,4,5,13,5,7,4,6,3,3,5,7,4,2,0.3994953668162772
2,6,2,4,5,1,5,1,8,4,6,6,2,3,3,6,7,3,3,0,0.33227928817868435
3,9,8,7,4,2,8,3,4,4,6,8,6,4,8,7,5,7,4,4,0.21185323304765197
5,8,0,4,3,7,3,4,4,3,4,3,7,6,5,5,2,8,3,3,0.503959450508349
6,5,3,3,4,4,7,6,6,8,3,8,4,7,3,5,4,5,2,9,0.12021264460539847
7,5,7,6,5,5,6,5,7,4,7,3,5,5,5,4,6,3,3,7,0.2977277394930042
1,6,4,3,4,2,3,5,7,3,10,10,8,8,4,11,2,6,3,6,0.20349880373472992
2,2,2,6,8,5,8,5,5,2,7,3,7,1,1,4,4,6,5,7,0.3611251664150294
1,5,4,6,4,6,3,2,5,5,7,3,6,2,6,7,1,6,8,9,0.28455082969175693
4,5,7,7,1,6,8,2,4,5,6,5,4,7,3,6,3,1,4,3,0.2504095909148277
6,2,3,8,4,3,2,15,3,3,5,1,5,3,6,4,8,6,6,6,0.4627483924834462
3,9,4,5,5,5,2,6,4,6,3,4,7,5,2,4,5,7,8,6,0.29626947661272485
6,6,4,6,10,9,3,6,6,7,3,5,4,4,4,4,8,6,1,6,0.25136449383134457
3,4,4,4,5,5,7,5,4,5,5,6,5,4,11,5,5,5,3,7,0.22106543768416537
4,5,4,6,4,6,3,8,5,7,9,7,4,9,3,3,1,7,4,6,0.29415879379366805
6,5,6,8,4,5,2,2,11,5,5,5,5,3,3,4,3,6,4,4,0.3457314048328163
5,3,11,5,6,7,4,10,6,4,1,11,8,3,5,4,5,7,3,3,0.16903421655949308
3,6,1,6,7,3,8,4,5,5,7,4,6,6,6,6,2,2,3,3,0.48112459621131337
5,6,6,7,3,8,5,5,5,5,3,1,2,5,6,3,7,5,3,8,0.31052697568200155
7,8,6,3,4,4,5,6,6,4,6,5,2,5,8,7,2,2,9,9,0.13920154640358878
5,3,3,3,6,3,4,4,5,4,6,5,6,8,4,6,7,1,5,4,0.2555915670588732
6,7,6,3,4,5,5,13,6,5,4,8,10,4,5,4,7,1,6,6,0.20624008257933898
3,4,5,6,3,5,2,5,8,1,4,3,5,4,5,4,6,4,4,5,0.29329360292362594
8,4,6,6,5,5,8,1,2,9,3,6,4,4,5,7,7,3,4,5,0.29270507361446096
4,6,5,5,7,3,6,5,6,11,3,4,2,4,5,1,8,5,8,8,0.32449729785509684
1,3,5,3,3,6,3,4,3,7,4,4,3,4,7,1,5,3,7,4,0.22164431141230553
3,4,6,2,7,6,1,5,3,5,4,5,0,3,3,4,4,3,6,7,0.09523598669386499
5,7,2,3,6,10,6,5,5,5,3,7,7,4,6,3,5,5,4,4,0.2396993826626322
2,3,3,11,6,5,8,8,6,5,4,10,10,4,3,4,9,6,7,6,0.49340912196412534
4,9,7,4,8,6,3,3,1,5,3,4,4,5,4,5,4,7,8,6,0.2289659880978471
6,7,4,2,7,2,3,5,4,4,9,5,7,4,5,3,4,1,5,12,0.14307744668576322
4,3,5,1,5,3,3,6,8,5,6,3,4,5,10,1,5,4,4,8,0.1534686064316895
7,5,6,6,7,5,3,5,4,8,4,4,4,2,9,3,8,4,6,2,0.32352289296920983
3,6,4,7,5,3,2,7,11,8,6,6,5,8,4,3,8,5,6,6,0.3409153754013936
3,4,10,6,5,8,2,7,8,6,3,4,7,4,4,7,3,8,5,2,0.23790647490480843
4,4,7,8,2,7,4,6,8,2,1,6,10,9,7,6,6,4,6,10,0.30711822801857264
5,5,5,6,2,5,1,2,3,2,6,4,2,3,1,2,7,11,7,4,0.24176335224761875
4,4,3,7,8,10,4,3,7,10,5,4,5,6,6,4,8,3,4,4,0.41117572867460644
5,9,5,9,6,4,6,3,6,3,10,3,6,3,4,4,5,9,3,4,0.36040577905839466
7,7,3,3,4,8,5,9,5,5,6,2,4,7,5,3,4,2,7,2,0.2860779693254667
9,7,5,5,9,6,4,3,5,7,4,5,3,2,6,3,1,1,8,7,0.33583589433209565
5,5,4,0,1,2,7,3,3,6,8,8,4,7,8,9,5,3,3,2,0.11816720464072196
2,7,7,4,5,5,2,9,8,4,5,4,3,4,4,3,5,4,3,8,0.2726461055967331
1,6,4,3,2,5,4,5,2,3,9,5,5,3,4,2,3,5,4,4,0.20697050426254326
2,4,6,2,8,7,1,9,15,5,4,6,4,5,5,3,3,5,3,2,0.13959706337686517
4,3,6,5,7,7,5,8,6,4,2,4,5,6,7,5,8,5,7,5,0.24779656922221144
6,5,6,2,7,4,6,6,7,6,6,5,5,6,6,3,5,1,1,7,0.15666331435573078
4,9,2,7,5,4,4,0,4,8,3,6,1,3,8,7,5,6,5,10,0.3812397016757458
3,5,3,8,8,6,8,4,9,5,6,7,5,5,4,6,5,2,8,9,0.39165955053802803
7,8,5,4,6,4,2,5,6,7,8,5,3,5,2,6,4,4,4,3,0.2042997857757185
3,6,4,5,1,5,2,5,8,10,4,7,10,4,3,3,3,6,5,4,0.2496527685287265
2,5,6,2,3,8,8,5,4,8,8,5,5,4,11,3,5,7,4,6,0.18472017159949614
6,2,9,3,2,5,5,3,2,7,1,4,4,11,8,1,4,7,2,4,0.16426537178847447
4,5,11,4,3,6,4,1,5,5,5,10,3,5,2,8,3,1,2,7,0.1578119280615502
4,6,4,5,5,3,7,6,7,4,2,5,5,8,9,2,4,8,6,7,0.25962193444494913
2,3,8,3,5,3,6,6,9,5,5,1,5,3,6,5,5,3,5,2,0.15326915840646244
5,3,5,6,2,5,7,1,5,9,6,5,8,7,6,6,8,4,5,7,0.27658258118768064
6,5,4,11,6,3,3,3,2,4,4,3,9,3,2,8,6,8,6,8,0.5205726871328444
6,2,3,5,5,6,9,6,2,6,8,10,9,4,3,3,6,9,5,7,0.30222413172404905
4,4,8,2,3,2,3,4,5,5,5,7,5,3,4,3,4,5,6,4,0.08913766253165673
5,10,6,3,2,4,4,0,1,4,3,3,7,3,7,5,3,7,3,7,0.24646479620887868
5,3,1,6,5,5,3,6,4,3,4,2,4,5,4,2,3,4,4,4,0.451001746136962
7,7,6,6,5,1,9,3,4,9,2,5,3,1,4,4,7,4,5,7,0.25404256368144035
6,4,1,6,4,3,0,7,5,8,2,6,6,6,6,9,3,4,4,4,0.41274194104989215
7,6,5,3,5,6,9,8,5,7,5,5,5,12,5,8,4,2,6,6,0.1372700102008307
5,4,6,6,2,5,2,6,3,4,7,6,4,2,4,5,6,4,14,4,0.21163332244062164
5,4,5,9,6,2,5,4,6,7,6,2,1,7,8,6,9,5,3,6,0.4400805846707994
6,4,1,4,7,4,5,9,9,7,4,3,7,3,6,5,10,6,4,3,0.3459041937293636
4,8,5,5,7,6,5,5,6,6,3,10,5,5,5,2,6,5,7,3,0.2973198148745357
5,5,5,5,8,4,3,3,11,5,2,2,4,6,3,3,7,5,2,10,0.3689427296620785
4,6,4,4,3,7,5,6,4,6,2,5,3,8,4,3,6,7,2,3,0.24933022681955463
4,3,5,5,3,5,8,6,7,5,4,3,5,9,5,8,4,6,2,3,0.31858656810487473
2,5,2,2,4,5,4,7,5,5,3,4,2,7,6,5,5,1,4,3,0.2773455965964412
6,3,5,8,1,10,6,4,3,4,5,4,4,7,6,4,8,4,3,5,0.39667105095293653
3,8,0,1,4,6,9,5,2,9,5,7,4,4,9,6,1,4,6,7,0.3999432071393058
6,6,7,3,8,2,11,4,4,10,5,9,6,1,5,4,5,7,10,3,0.1709298275839092
10,7,5,3,8,6,2,5,4,4,10,5,7,5,4,8,5,2,2,4,0.29062599736466455
5,9,6,4,2,8,4,2,6,4,5,10,5,3,9,4,5,6,4,3,0.18060188372414693
5,1,7,4,4,6,7,6,4,7,7,4,7,7,8,7,6,11,9,10,0.19397824892990548
6,8,8,4,6,5,5,7,4,7,4,7,4,7,4,2,3,6,2,10,0.147587194581709
2,8,6,6,4,6,4,3,3,2,5,4,5,6,4,5,5,5,4,8,0.31932031095146884
8,4,8,6,4,6,6,6,6,3,3,11,7,4,5,7,2,6,4,1,0.29806162420164156
4,9,6,6,6,4,9,8,8,4,4,5,3,5,6,8,8,5,6,3,0.25806302374420637
7,6,5,8,2,4,1,6,5,6,5,4,5,6,7,4,10,7,8,4,0.4284370985822373
10,8,3,3,7,2,3,4,5,3,7,11,7,6,8,6,7,4,2,3,0.3371220585468751
9,6,7,5,8,6,3,2,4,7,5,3,4,9,4,4,5,3,4,7,0.36853173740476497
3,5,3,9,4,2,7,8,6,4,3,1,5,5,5,10,6,8,1,3,0.4369824970542972
5,2,6,12,8,7,7,4,10,2,6,4,4,3,4,3,5,7,3,3,0.4322907012325707
7,4,2,2,4,2,4,4,2,6,12,2,6,4,4,5,5,5,8,6,0.359594236026535
5,8,3,5,2,7,8,6,5,5,3,4,12,8,7,9,7,4,3,3,0.3019044053951776
8,5,4,3,6,3,3,7,4,3,5,6,4,2,1,2,7,11,7,8,0.23249721322153144
5,3,2,7,5,1,4,5,3,6,5,2,3,3,5,6,2,4,6,4,0.4615743983755007
4,5,6,5,1,6,2,2,4,3,2,6,3,3,6,9,4,2,11,5,0.23770488147356245
4,5,8,4,2,9,3,8,4,6,4,3,9,7,8,1,5,4,8,4,0.25737314227742675
3,6,4,3,5,1,4,4,5,10,6,10,5,5,12,3,6,6,3,4,0.21376843047451008
2,10,8,7,5,8,2,4,3,4,4,3,4,7,7,3,11,6,3,7,0.2654574941181201
7,6,5,4,3,1,6,6,5,5,5,6,4,3,1,2,6,8,5,4,0.23728796659114004
14,9,5,5,7,5,5,6,4,4,9,3,4,11,4,3,5,2,8,10,0.5418531800549445
4,4,5,10,7,5,5,7,6,5,4,6,5,3,6,8,5,8,4,5,0.47771422556367454
8,5,5,6,7,2,7,4,4,5,4,1,5,7,4,4,8,8,2,3,0.36447928893416937
2,7,7,5,9,3,2,8,4,5,4,5,5,3,4,7,2,2,6,7,0.2173254703503614
8,4,9,5,7,4,5,8,3,2,4,4,3,2,3,5,9,7,7,14,0.15480992693072052
5,2,8,4,6,6,3,2,3,9,6,6,7,7,3,6,2,5,8,5,0.11295125936063732
9,4,4,7,11,3,3,4,5,8,5,5,4,5,4,6,9,5,6,5,0.3948365655445715
3,7,8,3,6,4,6,4,6,2,7,4,4,4,6,5,5,3,8,2,0.1795541619288824
8,6,3,2,5,7,3,3,7,5,9,8,5,7,4,3,6,3,7,3,0.22236052350399074
5,3,10,10,5,2,3,4,3,2,4,7,3,5,6,4,1,8,9,5,0.3555836097520607
8,1,2,3,6,5,1,6,2,6,7,4,1,2,6,3,4,7,5,3,0.3097727814485128
4,3,8,3,10,5,4,4,6,7,2,9,3,3,5,5,2,1,10,6,0.17950038081357075
9,6,7,2,10,7,6,5,2,4,5,8,7,6,7,1,2,3,3,4,0.18599339232362072
2,4,4,4,4,4,2,6,7,4,6,2,2,6,4,6,6,12,6,3,0.35311401994525643
6,2,2,7,3,6,4,3,6,6,2,3,4,2,3,3,3,3,9,3,0.4466811383630505
3,3,2,12,4,4,5,4,11,7,3,2,4,7,4,7,8,4,8,4,0.5869152179742066
8,6,6,7,4,6,6,3,4,4,4,5,11,3,6,6,4,3,6,6,0.31390784964769364
0,7,5,6,7,3,3,3,2,3,3,4,8,3,2,2,6,2,1,5,0.35560028101155483
10,1,4,7,6,6,1,3,6,6,5,6,3,5,7,6,3,2,3,3,0.4593506853041349
4,3,12,2,4,6,6,3,4,6,6,3,5,4,2,3,5,3,2,7,0.21100699223309524
5,2,5,3,4,5,5,7,6,7,5,6,5,3,3,5,9,1,2,5,0.18628487502290633
3,2,2,14,4,4,8,1,5,5,4,7,2,6,2,4,3,2,4,2,0.6038471117968599
8,8,10,7,7,8,8,4,7,5,8,7,7,3,4,8,7,3,1,8,0.27057431327979453
4,3,6,6,2,9,5,5,2,7,6,6,2,0,5,6,11,5,7,4,0.27810363496771184
3,6,5,4,4,5,8,5,4,3,3,11,4,3,5,3,3,7,2,4,0.19588373122189542
6,7,3,3,4,5,2,4,4,4,8,6,4,4,4,2,4,2,4,7,0.2821761295850099
5,5,3,5,6,6,3,4,4,6,3,9,6,6,7,6,4,1,2,8,0.2771610098580617
2,6,6,4,6,4,3,10,3,3,10,6,4,6,12,3,8,0,4,7,0.17998919411709619
5,6,5,7,4,3,7,3,4,12,2,7,8,4,7,4,2,6,5,5,0.4056569993120007
3,5,6,4,6,6,5,7,1,7,3,3,7,6,5,5,6,3,3,4,0.2175051172534645
2,6,7,5,5,7,5,5,6,5,3,1,6,6,2,5,4,7,1,4,0.25889033148409807
3,4,3,6,3,5,3,4,5,6,5,6,3,6,9,2,5,5,11,11,0.2984486278828148
8,3,6,3,7,5,3,4,6,6,5,8,4,5,8,3,4,7,6,5,0.17448952953425353
6,3,5,1,2,1,3,6,4,10,2,5,2,5,3,4,5,8,5,6,0.20980443990385828
8,2,5,5,7,3,7,4,1,4,4,6,4,5,3,9,1,9,8,3,0.2344600766233375
3,6,6,5,1,5,5,0,6,6,3,9,7,6,3,9,6,6,5,3,0.15849793331117923
4,6,5,3,7,2,4,6,5,8,6,3,6,5,4,3,3,8,7,5,0.24965365119012467
5,9,7,4,6,9,7,4,8,3,7,7,6,7,3,4,5,7,8,5,0.16309138287730326
5,6,9,5,5,2,1,2,4,6,6,6,5,6,3,5,6,4,6,8,0.2252843658736749
2,4,4,2,2,2,6,6,3,8,4,3,3,4,5,4,6,5,6,8,0.18565634055448288
6,4,5,3,5,4,4,7,6,5,4,5,7,2,8,3,6,7,4,3,0.18892489173086421
5,4,2,13,5,6,7,6,3,5,4,3,4,4,5,10,5,3,1,7,0.6541821297524533
9,3,3,5,6,6,7,10,1,6,5,7,6,8,4,7,2,4,4,4,0.42864918010673747
2,8,6,4,4,2,2,3,5,6,6,4,6,2,7,8,6,4,2,4,0.14958648722466503
3,6,6,6,8,6,3,2,6,7,7,6,8,4,5,8,6,5,11,4,0.18206809067371776
0,5,5,2,10,5,2,5,7,5,7,9,4,5,2,3,5,5,4,3,0.07248344120203261
5,5,7,4,7,7,5,7,5,9,5,4,4,2,9,9,4,12,7,2,0.3030186407139869
5,4,6,5,6,5,6,3,4,6,6,4,7,5,1,6,8,6,4,6,0.2763046355728825
6,7,5,5,4,4,5,5,12,3,7,4,6,7,3,4,3,1,4,7,0.2885115724276968
3,3,6,5,3,5,7,3,9,6,9,4,7,4,8,4,5,3,5,2,0.2631739955005634
6,3,6,2,6,5,1,0,5,2,2,7,4,6,6,3,4,5,3,8,0.12690600190055237
4,7,8,8,6,5,7,7,4,7,4,9,6,6,6,7,3,3,4,5,0.2578231252801891
4,6,1,5,3,6,5,3,9,4,9,4,6,3,4,1,4,7,2,2,0.3814545613846543
2,5,4,3,2,7,3,3,1,7,6,4,8,7,4,4,5,2,7,7,0.19024770424765855
5,8,1,7,2,3,9,5,3,4,10,3,2,5,4,6,6,6,6,4,0.47626602055040873
3,7,4,8,6,3,6,1,6,7,2,5,8,3,5,5,4,4,5,2,0.29381472244594764
5,4,4,5,3,4,4,8,7,8,7,6,4,3,7,6,6,2,4,2,0.22607396984641898
4,8,4,3,8,4,6,7,8,3,4,6,2,6,10,0,5,8,4,7,0.22286301522253132
6,1,5,7,4,7,8,5,4,8,1,7,5,4,10,6,4,5,5,6,0.23816739989205135
2,4,3,6,2,1,1,3,5,6,5,5,5,5,5,2,3,6,3,1,0.35201198777536025
4,5,8,2,3,5,3,7,2,3,2,5,5,2,7,7,9,7,7,4,0.10342996932323228
8,5,6,10,4,4,1,4,8,6,4,6,4,3,4,9,4,5,8,5,0.35461368829350626
8,4,6,4,1,5,3,3,6,5,6,8,5,7,5,6,5,11,7,4,0.20319072209090697
7,8,5,6,7,6,2,3,7,9,5,7,7,4,10,10,5,8,7,11,0.27390009246656966
4,5,4,3,0,5,6,3,5,3,5,6,5,9,7,13,3,5,3,4,0.19314029685093337
7,8,3,8,2,5,7,5,5,4,2,1,5,2,7,3,6,7,2,4,0.4655970339317928
2,6,7,4,5,8,6,9,3,6,10,3,3,7,2,4,2,11,6,4,0.2533475987802674
6,3,3,5,6,7,4,6,6,3,3,6,5,7,7,7,3,7,4,8,0.29460475687317383
11,5,3,0,5,6,6,1,9,6,3,3,7,6,4,5,4,5,5,9,0.4549000191738687
5,8,4,8,1,6,3,3,6,3,6,5,9,3,7,9,2,10,6,4,0.4245258971554888
7,6,7,4,10,2,5,2,4,4,7,4,3,7,6,4,5,4,5,6,0.2965899960551976
5,5,10,2,7,12,5,6,4,3,6,5,3,5,7,8,4,8,2,8,0.050821919000525885
1,2,6,2,4,6,1,7,3,6,7,4,6,3,4,4,5,2,4,7,0.08631221164358115
4,6,5,15,3,3,7,7,5,4,6,4,9,3,4,5,0,2,8,1,0.6366818358922768
2,5,4,5,8,2,3,11,7,4,7,6,4,2,5,5,5,6,6,3,0.2833033190557531
4,3,7,3,3,5,8,2,5,7,5,2,5,3,9,4,3,8,5,7,0.22909981781542366
